Date,High,Low,Open,Close,Volume,Adj Close,Close daily,Adj daily,
3/2/2005,121.9300003,120.6500015,120.7600021,121.1699982,64226500,89.17384338,0.99950503,0.999505045, 0.0000000143 
3/3/2005,121.9000015,120.6999969,121.6600037,121.2200012,61230800,89.21062469,1.000412669,1.000412467, (0.0000002011)
3/4/2005,122.8300018,121.7900009,122.0500031,122.7300034,56168500,90.3219223,1.012456708,1.01245701, 0.0000003018 
3/7/2005,123.25,122.4000015,122.6600037,122.7900009,43442400,90.36605835,1.000488858,1.000488653, (0.0000002055)
3/8/2005,123,122.1100006,122.6699982,122.3300018,44362000,90.02752686,0.996253774,0.996253776, 0.0000000019 
3/9/2005,122.2900009,120.9599991,121.9700012,120.9700012,73263600,89.02662659,0.988882526,0.988882286, (0.0000002397)
3/10/2005,121.5,120.4000015,121.1999969,121.2399979,65149000,89.22533417,1.002231931,1.002232002, 0.0000000711 
3/11/2005,121.7200012,120.1600037,121.3099976,120.3899994,57976500,88.59981537,0.992989125,0.992989449, 0.0000003236 
3/14/2005,121.1600037,120.2799988,120.6100006,121.1399994,36336400,89.15176392,1.006229753,1.006229681, (0.0000000728)
3/15/2005,121.4599991,120.0800018,121.4199982,120.1399994,62438500,88.41580963,0.991745088,0.991744927, (0.0000001609)
3/16/2005,120.1600037,118.9000015,119.6999969,119.1200027,74874200,87.66513824,0.991509933,0.991509761, (0.0000001724)
3/17/2005,119.7399979,118.9800034,119.3099976,119.3600006,62584200,87.84176636,1.002014757,1.002014804, 0.0000000474 
3/18/2005,119.5299988,118.1500015,119.1100006,118.5400009,60232000,87.58099365,0.993130029,0.997031336, 0.0039013064 
3/21/2005,118.7799988,117.7600021,118.7099991,118.0999985,61244300,87.25588989,0.996288152,0.996287964, (0.0000001877)
3/22/2005,118.9300003,116.9000015,118.3700027,116.9000015,92472400,86.36928558,0.989839145,0.989839032, (0.0000001131)
3/23/2005,117.7200012,116.75,116.9499969,117,70817300,86.44316864,1.000855419,1.000855432, 0.0000000131 
3/24/2005,117.9899979,117.0599976,117.4599991,117.1399994,51932500,86.54662323,1.001196576,1.001196793, 0.0000002171 
3/28/2005,117.9400024,117.3099976,117.4199982,117.3099976,46765500,86.67221832,1.001451239,1.001451184, (0.0000000551)
3/29/2005,117.9000015,116.25,117.1399994,116.5299988,71160300,86.09592438,0.993350961,0.99335088, (0.0000000803)
3/30/2005,118.1999969,116.7699966,116.7799988,118.1800003,62002100,87.31502533,1.014159457,1.014159799, 0.0000003415 
3/31/2005,118.4599991,117.8700027,118.1900024,117.9599991,64575400,87.15246582,0.998138423,0.998138241, (0.0000001813)
4/1/2005,118.9899979,116.9100037,118.6299973,117.4300003,95255300,86.76086426,0.995506962,0.995506707, (0.0000002548)
4/4/2005,117.8600006,116.7399979,117.3600006,117.6299973,71581200,86.90863037,1.001703116,1.001703142, 0.0000000262 
4/5/2005,118.3799973,117.6699982,117.7799988,118.1900024,46853900,87.32239532,1.004760735,1.004760919, 0.0000001845 
4/6/2005,118.9499969,118.1800003,118.4499969,118.5999985,53268200,87.62527466,1.003468957,1.003468518, (0.0000004386)
4/7/2005,119.2600021,118.3199997,118.4100037,119.2399979,46734600,88.09812927,1.005396285,1.005396327, 0.0000000418 
4/8/2005,119.2099991,118,119.1699982,118,63772900,87.18203735,0.989600823,0.98960146, 0.0000006372 
4/11/2005,118.4199982,117.8300018,118.2900009,118.0899963,44945000,87.24849701,1.000762681,1.000762309, (0.0000003718)
4/12/2005,119.0599976,117.0699997,117.8899994,118.6999969,86144800,87.69916534,1.005165557,1.005165342, (0.0000002149)
4/13/2005,118.8000031,117.1299973,118.5599976,117.3000031,65949000,86.66483307,0.988205611,0.988205905, 0.0000002938 
